status,paid_only,is_favor,frequency,progress,stat.question_id,stat.question__article__live,stat.question__article__slug,stat.question__article__has_video_solution,stat.question__title,stat.question__title_slug,stat.question__hide,stat.total_acs,stat.total_submitted,stat.frontend_question_id,stat.is_new_question,difficulty.level
,False,False,0,0,3071,True,drop-duplicate-rows,False,Drop Duplicate Rows,drop-duplicate-rows,False,39583,46814,2882,False,1
,False,False,0,0,3070,True,fill-missing-data,False,Fill Missing Data,fill-missing-data,False,32428,45280,2887,False,1
,False,False,0,0,3069,True,change-data-type,False,Change Data Type,change-data-type,False,33870,39018,2886,False,1
,False,False,0,0,3068,True,rename-columns,False,Rename Columns,rename-columns,False,34814,41102,2885,False,1
,False,False,0,0,3067,True,modify-columns,False,Modify Columns,modify-columns,False,40634,44518,2884,False,1
,False,False,0,0,3066,True,create-a-new-column,False,Create a New Column,create-a-new-column,False,44866,50011,2881,False,1
,False,False,0,0,3065,True,display-the-first-three-rows,False,Display the First Three Rows,display-the-first-three-rows,False,61027,65963,2879,False,1
,False,False,0,0,3064,True,reshape-data-concatenate,False,Reshape Data: Concatenate,reshape-data-concatenate,False,33974,37698,2888,False,1
,False,False,0,0,3063,True,method-chaining,False,Method Chaining,method-chaining,False,28135,37615,2891,False,1
,False,False,0,0,3062,True,create-a-dataframe-from-list,False,Create a DataFrame from List,create-a-dataframe-from-list,False,74505,91974,2877,False,1
,False,False,0,0,3058,,,,Maximum Number of K-Divisible Components,maximum-number-of-k-divisible-components,False,10055,17265,2872,False,3
,False,False,0,0,3057,,,,Count K-Subsequences of a String With Maximum Beauty,count-k-subsequences-of-a-string-with-maximum-beauty,False,11746,40481,2842,False,3
,False,False,0,0,3056,True,determine-if-a-cell-is-reachable-at-a-given-time,False,Determine if a Cell Is Reachable at a Given Time,determine-if-a-cell-is-reachable-at-a-given-time,False,97751,273868,2849,False,2
,False,False,0,0,3055,True,maximum-odd-binary-number,False,Maximum Odd Binary Number,maximum-odd-binary-number,False,189767,228522,2864,False,1
,False,False,0,0,3047,,,,Maximum Element-Sum of a Complete Subset of Indices,maximum-element-sum-of-a-complete-subset-of-indices,False,7140,16431,2862,False,3
,False,False,0,0,3046,,,,Minimum Operations to Make a Special Number,minimum-operations-to-make-a-special-number,False,24930,65788,2844,False,2
,False,False,0,0,3045,,,,Minimum Right Shifts to Sort the Array,minimum-right-shifts-to-sort-the-array,False,32153,55726,2855,False,1
,False,False,0,0,3044,,,,Minimum Operations to Collect Elements,minimum-operations-to-collect-elements,False,33531,56182,2869,False,1
,False,False,0,0,3034,,,,Points That Intersect With Cars,points-that-intersect-with-cars,False,44086,58841,2848,False,1
,False,False,0,0,3033,,,,Apply Operations to Make Two Strings Equal,apply-operations-to-make-two-strings-equal,False,11789,44619,2896,False,2
,False,False,0,0,3032,,,,Maximize Value of Function in a Ball Passing Game,maximize-value-of-function-in-a-ball-passing-game,False,4367,14395,2836,False,3
,False,False,0,0,3031,,,,Construct Product Matrix,construct-product-matrix,False,11333,36906,2906,False,2
,False,False,0,0,3026,,,,Find the Minimum Possible Sum of a Beautiful Array,find-the-minimum-possible-sum-of-a-beautiful-array,False,29851,76315,2834,False,2
,False,False,0,0,3025,,,,Minimum Operations to Form Subsequence With Target Sum,minimum-operations-to-form-subsequence-with-target-sum,False,11534,36092,2835,False,3
,False,False,0,0,3024,,,,String Transformation,string-transformation,False,3392,11657,2851,False,3
,False,False,0,0,3019,,,,Furthest Point From Origin,furthest-point-from-origin,False,45334,70518,2833,False,1
,False,False,0,0,3018,,,,Make String a Subsequence Using Cyclic Increments,make-string-a-subsequence-using-cyclic-increments,False,33738,69008,2825,False,2
,False,False,0,0,3017,,,,Number of Beautiful Integers in the Range,number-of-beautiful-integers-in-the-range,False,8532,48486,2827,False,3
,False,False,0,0,3001,,,,Apply Operations to Maximize Score,apply-operations-to-maximize-score,False,6492,19999,2818,False,3
,False,False,0,0,3000,,,,Minimum Absolute Difference Between Elements With Constraint,minimum-absolute-difference-between-elements-with-constraint,False,24204,72742,2817,False,2
,False,False,0,0,2999,,,,Check if Strings Can be Made Equal With Operations I,check-if-strings-can-be-made-equal-with-operations-i,False,36286,77508,2839,False,1
,False,False,0,0,2998,,,, Count Symmetric Integers,count-symmetric-integers,False,42862,57863,2843,False,1
,False,False,0,0,2979,,,,Maximize the Profit as the Salesman,maximize-the-profit-as-the-salesman,False,20679,57615,2830,False,2
,False,False,0,0,2978,,,,Check if Strings Can be Made Equal With Operations II,check-if-strings-can-be-made-equal-with-operations-ii,False,25789,46530,2840,False,2
,False,False,0,0,2977,,,,Check if a String Is an Acronym of Words,check-if-a-string-is-an-acronym-of-words,False,82837,99942,2828,False,1
,False,False,0,0,2955,,,,Account Balance After Rounded Purchase,account-balance-after-rounded-purchase,False,40380,77501,2806,False,1
,False,False,0,0,2954,,,,Maximum Sum of Almost Unique Subarray,maximum-sum-of-almost-unique-subarray,False,23709,62933,2841,False,2
,False,False,0,0,2953,,,,Count Pairs of Points With Distance k,count-pairs-of-points-with-distance-k,False,10240,31986,2857,False,2
,False,False,0,0,2952,,,,Minimum Time to Make Array Sum At Most x,minimum-time-to-make-array-sum-at-most-x,False,3553,14059,2809,False,3
,False,False,0,0,2921,,,,Count Stepping Numbers in Range,count-stepping-numbers-in-range,False,7381,26878,2801,False,3
,False,False,0,0,2920,,,,Minimum Seconds to Equalize a Circular Array,minimum-seconds-to-equalize-a-circular-array,False,14892,56253,2808,False,2
,False,False,0,0,2919,,,,Maximum Number of Groups With Increasing Length,maximum-number-of-groups-with-increasing-length,False,8660,44221,2790,False,3
,False,False,0,0,2917,,,,Count Pairs Whose Sum is Less than Target,count-pairs-whose-sum-is-less-than-target,False,128560,147703,2824,False,1
,False,False,0,0,2916,,,,Check if it is Possible to Split Array,check-if-it-is-possible-to-split-array,False,28293,84416,2811,False,2
,False,False,0,0,2915,,,,Count of Interesting Subarrays,count-of-interesting-subarrays,False,13166,37918,2845,False,2
,False,False,0,0,2914,True,find-the-safest-path-in-a-grid,False,Find the Safest Path in a Grid,find-the-safest-path-in-a-grid,False,19011,60676,2812,False,2
,False,False,0,0,2905,,,,Count Paths That Can Form a Palindrome in a Tree,count-paths-that-can-form-a-palindrome-in-a-tree,False,5638,11959,2791,False,3
,False,False,0,0,2904,,,,Sorting Three Groups,sorting-three-groups,False,18714,44569,2826,False,2
,False,False,0,0,2903,,,,Insert Greatest Common Divisors in Linked List,insert-greatest-common-divisors-in-linked-list,False,66960,75766,2807,False,2
,False,False,0,0,2902,,,,Max Pair Sum in an Array,max-pair-sum-in-an-array,False,43302,75271,2815,False,1
,False,False,0,0,2894,,,,Maximum Elegance of a K-Length Subsequence,maximum-elegance-of-a-k-length-subsequence,False,5714,18032,2813,False,3
,False,False,0,0,2893,,,,Visit Array Positions to Maximize Score,visit-array-positions-to-maximize-score,False,18511,51892,2786,False,2
,False,False,0,0,2892,,,,Check if Array is Good,check-if-array-is-good,False,46585,94209,2784,False,1
,False,False,0,0,2891,,,,Maximum Beauty of an Array After Applying Operation,maximum-beauty-of-an-array-after-applying-operation,False,24259,64353,2779,False,2
,False,False,0,0,2889,,,,Number of Black Blocks,number-of-black-blocks,False,7521,20839,2768,False,2
,False,False,0,0,2888,,,,Minimum Index of a Valid Split,minimum-index-of-a-valid-split,False,22724,36699,2780,False,2
,False,False,0,0,2887,True,sort-vowels-in-a-string,False,Sort Vowels in a String,sort-vowels-in-a-string,False,126343,155138,2785,False,2
,False,False,0,0,2886,,,,Faulty Keyboard,faulty-keyboard,False,70616,84666,2810,False,1
,False,False,0,0,2884,,,,Length of the Longest Valid Substring,length-of-the-longest-valid-substring,False,24694,67112,2781,False,3
,False,False,0,0,2883,,,,Partition String Into Minimum Beautiful Substrings,partition-string-into-minimum-beautiful-substrings,False,15032,28440,2767,False,2
,False,False,0,0,2882,,,,Ways to Express an Integer as Sum of Powers,ways-to-express-an-integer-as-sum-of-powers,False,17596,52548,2787,False,2
,False,False,0,0,2881,,,,Split Strings by Separator,split-strings-by-separator,False,50380,68363,2788,False,1
,False,False,0,0,2879,,,,Minimum Changes to Make K Semi-palindromes,minimum-changes-to-make-k-semi-palindromes,False,3611,10128,2911,False,3
,False,False,0,0,2878,,,,Apply Operations to Make All Array Elements Equal to Zero,apply-operations-to-make-all-array-elements-equal-to-zero,False,11780,36141,2772,False,2
,False,False,0,0,2877,,,,Shortest String That Contains Three Strings,shortest-string-that-contains-three-strings,False,14968,49668,2800,False,2
,False,False,0,0,2876,,,,Number of Employees Who Met the Target,number-of-employees-who-met-the-target,False,141663,161702,2798,False,1
,False,False,0,0,2873,,,,Prime Pairs With Target Sum,prime-pairs-with-target-sum,False,28039,83165,2761,False,2
,False,False,0,0,2872,,,,Largest Element in an Array after Merge Operations,largest-element-in-an-array-after-merge-operations,False,29202,62304,2789,False,2
,False,False,0,0,2871,True,double-a-number-represented-as-a-linked-list,False,Double a Number Represented as a Linked List,double-a-number-represented-as-a-linked-list,False,158175,256657,2816,False,2
,False,False,0,0,2870,,,,Longest Alternating Subarray,longest-alternating-subarray,False,23386,69160,2765,False,1
,False,False,0,0,2869,,,,Longest Non-decreasing Subarray From Two Arrays,longest-non-decreasing-subarray-from-two-arrays,False,22557,77903,2771,False,2
,False,False,0,0,2868,,,,Continuous Subarrays,continuous-subarrays,False,18465,45302,2762,False,2
,False,False,0,0,2867,,,,Ways to Split Array Into Good Subarrays,ways-to-split-array-into-good-subarrays,False,20091,59683,2750,False,2
,False,False,0,0,2866,,,,Longest Even Odd Subarray With Threshold,longest-even-odd-subarray-with-threshold,False,33449,113759,2760,False,1
,False,False,0,0,2864,True,is-object-empty,False,Is Object Empty,is-object-empty,False,49847,62873,2727,False,1
,False,False,0,0,2863,True,calculator-with-method-chaining,False,Calculator with Method Chaining,calculator-with-method-chaining,False,21741,29255,2726,False,1
,False,False,0,0,2862,True,interval-cancellation,False,Interval Cancellation,interval-cancellation,False,31166,39686,2725,False,1
,False,False,0,0,2860,True,sort-by,False,Sort By,sort-by,False,31502,38444,2724,False,1
,False,False,0,0,2859,True,add-two-promises,False,Add Two Promises,add-two-promises,False,73359,80673,2723,False,1
,False,False,0,0,2858,True,join-two-arrays-by-id,False,Join Two Arrays by ID,join-two-arrays-by-id,False,23480,43585,2722,False,2
,False,False,0,0,2857,,,,Total Distance Traveled,total-distance-traveled,False,40879,104740,2739,False,1
,False,False,0,0,2856,,,,Count Complete Subarrays in an Array,count-complete-subarrays-in-an-array,False,37317,57739,2799,False,2
,False,False,0,0,2855,,,,Maximum Number of Jumps to Reach the Last Index,maximum-number-of-jumps-to-reach-the-last-index,False,25173,83061,2770,False,2
,False,False,0,0,2854,,,,Decremental String Concatenation,decremental-string-concatenation,False,7740,29332,2746,False,2
,False,False,0,0,2850,,,,Construct the Longest New String,construct-the-longest-new-string,False,18624,34898,2745,False,2
,False,False,0,0,2849,,,,Sum of Imbalance Numbers of All Subarrays,sum-of-imbalance-numbers-of-all-subarrays,False,7270,15805,2763,False,3
,False,False,0,0,2848,,,,Special Permutations,special-permutations,False,13515,48267,2741,False,2
,False,False,0,0,2847,,,,Find Maximum Number of String Pairs,find-maximum-number-of-string-pairs,False,59317,73216,2744,False,1
,False,False,0,0,2846,,,,Robot Collisions,robot-collisions,False,9445,23412,2751,False,3
,False,False,0,0,2845,,,,Find the Value of the Partition,find-the-value-of-the-partition,False,31669,48755,2740,False,2
,False,False,0,0,2844,,,,Sum of Squares of Special Elements ,sum-of-squares-of-special-elements,False,61212,76018,2778,False,1
,False,False,0,0,2839,,,,Maximum Sum Queries,maximum-sum-queries,False,5265,18354,2736,False,3
,False,False,0,0,2838,,,,Sum of Matrix After Queries,sum-of-matrix-after-queries,False,20378,66496,2718,False,2
,False,False,0,0,2837,,,,Minimum Operations to Make the Integer Zero,minimum-operations-to-make-the-integer-zero,False,9015,30750,2749,False,2
,False,False,0,0,2836,,,,Neither Minimum nor Maximum,neither-minimum-nor-maximum,False,85223,111379,2733,False,1
,False,False,0,0,2834,,,,Relocate Marbles,relocate-marbles,False,19280,37536,2766,False,2
,False,False,0,0,2833,,,,Count Zero Request Servers,count-zero-request-servers,False,5674,17573,2747,False,2
,False,False,0,0,2832,,,,Find the Longest Equal Subarray,find-the-longest-equal-subarray,False,18699,53045,2831,False,2
,False,False,0,0,2831,,,,Number of Beautiful Pairs,number-of-beautiful-pairs,False,32646,65602,2748,False,1
,False,False,0,0,2828,,,,Lexicographically Smallest String After Substring Operation,lexicographically-smallest-string-after-substring-operation,False,25849,85195,2734,False,2
,False,False,0,0,2827,,,,Greatest Common Divisor Traversal,greatest-common-divisor-traversal,False,68634,160479,2709,False,3
,False,False,0,0,2826,,,,Find a Good Subset of the Matrix,find-a-good-subset-of-the-matrix,False,6499,14452,2732,False,3
,False,False,0,0,2825,,,,Minimize String Length,minimize-string-length,False,51142,67897,2716,False,1
,False,False,0,0,2824,,,,Check if The Number is Fascinating,check-if-the-number-is-fascinating,False,41939,81058,2729,False,1
,False,False,0,0,2821,True,execute-cancellable-function-with-delay,False,Timeout Cancellation,timeout-cancellation,False,38535,43695,2715,False,1
,False,False,0,0,2820,True,return-length-of-arguments-passed,False,Return Length of Arguments Passed,return-length-of-arguments-passed,False,121588,129304,2703,False,1
,False,False,0,0,2819,,,,Remove Trailing Zeros From a String,remove-trailing-zeros-from-a-string,False,59696,76120,2710,False,1
,False,False,0,0,2818,,,,Maximum Strictly Increasing Cells in a Matrix,maximum-strictly-increasing-cells-in-a-matrix,False,12135,40054,2713,False,3
,False,False,0,0,2817,,,,Minimum Cost to Make All Characters Equal,minimum-cost-to-make-all-characters-equal,False,17764,32855,2712,False,2
,False,False,0,0,2816,,,,Lexicographically Smallest Palindrome,lexicographically-smallest-palindrome,False,47452,58251,2697,False,1
,False,False,0,0,2813,True,to-be-or-not-to-be,False,To Be Or Not To Be,to-be-or-not-to-be,False,140522,226918,2704,False,1
,False,False,0,0,2812,,,,Find the Maximum Achievable Number,find-the-maximum-achievable-number,False,85784,95450,2769,False,1
,False,False,0,0,2811,,,,Determine the Minimum Sum of a k-avoiding Array,determine-the-minimum-sum-of-a-k-avoiding-array,False,33704,55168,2829,False,2
,False,False,0,0,2810,,,,Collecting Chocolates,collecting-chocolates,False,11366,34515,2735,False,2
,False,False,0,0,2809,True,create-hello-world-function,False,Create Hello World Function,create-hello-world-function,False,358518,441356,2667,False,1
,False,False,0,0,2808,True,painting-the-walls,False,Painting the Walls,painting-the-walls,False,62487,122606,2742,False,3
,False,False,0,0,2807,True,execute-asynchronous-functions-in-parallel,False,Execute Asynchronous Functions in Parallel,execute-asynchronous-functions-in-parallel,False,19911,26915,2721,False,2
,False,False,0,0,2805,True,array-wrapper,False,Array Wrapper,array-wrapper,False,32762,37270,2695,False,1
,False,False,0,0,2804,True,compact-object,False,Compact Object,compact-object,False,17936,27955,2705,False,2
,False,False,0,0,2803,,,,Modify Graph Edge Weights,modify-graph-edge-weights,False,4647,19499,2699,False,3
